,magnitude,data,hora,periodo,depth,felt,continent,latitude,longitude,mmi,cdi,impacto,magnitude_range,media por magnitude,label_periodo,label_continente,label_impacto,magnitude_por_depth,factor_magnitude_depth,magnitude_quadrada
518,0.35853658536585364,2024-07-29,05:29:05,Manhã,0.030980706616459786,0.01994711240246809,North America,0.716840926821801,0.18611147398819827,0.6666666666666665,0.6666666666666666,Baixo,0.4285714285714285,0.014972186327290811,0,3,1,0.3218942500230697,0.019433090115091374,0.2651750784834581
519,0.1097560975609756,2024-07-25,03:49:59,Noite,0.00542396831277071,2.7205554285963022e-05,North America,0.6776651290951443,0.17722546340948186,0.33333333333333326,0.3333333333333333,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.3434498600036758,0.0026163536958751263,0.07009176527408842
520,0.09756097560975607,2024-07-24,04:44:22,Noite,0.00888358475849273,0.0,North America,0.663405551856613,0.20956476058913942,0.33333333333333326,0.0,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.3320545876504742,0.0042379843161030025,0.06182081622796423
521,0.24390243902439024,2024-07-23,02:31:04,Noite,0.010952664543972437,4.896999771473344e-05,North America,0.6631925296525063,0.20966760149980956,0.33333333333333326,0.4444444444444444,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.33119054359189826,0.006121780997531997,0.16904129437333978
522,0.29268292682926844,2024-07-23,02:31:04,Noite,0.009124146350232043,0.0002448499885736672,North America,0.663405551856613,0.2095730990413559,0.6666666666666665,0.5555555555555556,Baixo,0.4285714285714285,0.014972186327290811,1,3,1,0.33527501978267,0.0053374672375,0.20864525476937942
523,0.13658536585365855,2024-07-21,22:09:54,Noite,0.018522773632948963,0.0067578596846332144,North America,0.6830893568204914,0.17049077350262237,0.33333333333333326,0.4444444444444444,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.32390110079609,0.009263651513270438,0.08871287128712871
524,0.11707317073170731,2024-07-19,00:48:19,Noite,0.0110511400493628,0.0,North America,0.66242159215193,0.178178826446235,0.0,0.0,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.32910112678761005,0.005396340976011902,0.07511229171697661
525,0.12195121951219512,2024-07-17,21:59:27,Noite,0.02180529047929435,0.0008488132937220463,North America,0.6774318190620752,0.17626654140458442,0.0,0.4444444444444444,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.32258625627769677,0.010728888856396565,0.07848345810190774
526,0.0024390243902437936,2024-07-13,20:31:48,Noite,0.027244889824666704,0.0005930810834339938,North America,0.684965980999526,0.17451824592319165,0.0,0.4444444444444444,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.3205337617928516,0.011557252222397748,0.0014513402559767907
527,0.11707317073170731,2024-07-12,06:16:03,Manhã,0.022446162815961783,0.0014745410422991958,North America,0.7990186223826394,0.1597564060159153,0.0,0.3333333333333333,Baixo,0.2857142857142857,0.007044967780753052,0,3,1,0.32236019864989496,0.010982740014971227,0.07511229171697661
528,0.5365853658536587,2024-07-11,16:17:20,Tarde,0.016021808416685813,2.7205554285963022e-05,North America,0.8223431704712494,0.142759860914617,0.0,0.3333333333333333,Médio,0.5714285714285714,0.0741466410009054,2,3,2,0.32935008080638867,0.011620715012041413,0.4356435643564358
529,0.829268292682927,2024-07-11,15:08:47,Tarde,0.016021808416685813,0.0004298477577182158,North America,0.8214357512121977,0.14198160537441035,0.33333333333333326,0.3333333333333333,Alto,0.7142857142857142,0.19023889057464505,2,3,0,0.3324184390915845,0.01426316288061874,0.7717942525959915
530,0.07317073170731703,2024-07-08,21:19:30,Noite,0.008362602441879911,0.0,North America,0.723846683032182,0.16957354375880745,0.0,0.0,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.33259891485920784,0.0038761407172193656,0.045641149480801696
531,0.04878048780487809,2024-07-08,21:15:21,Noite,0.011957739940258193,5.4411108571926045e-06,North America,0.7238660486871008,0.16957354375880745,0.0,0.2222222222222222,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.32711100465928045,0.005384538042198924,0.029944457860420243
532,0.10731707317073169,2024-07-08,21:00:44,Noite,0.008878426517734187,1.0882221714385209e-05,North America,0.7313116819163514,0.18976371605902503,0.0,0.3333333333333333,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.3322526700690913,0.004283341933767132,0.06842791596232792
533,0.2195121951219512,2024-07-07,00:47:25,Noite,0.016021808416685813,5.4411108571926045e-06,North America,0.6623395186620361,0.17861798492963732,0.33333333333333326,0.3333333333333333,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.32602602599742647,0.008758063154415976,0.14996377686549142
534,0.19512195121951215,2024-07-06,11:14:53,Manhã,0.00945677472399504,0.0,North America,0.724247828741214,0.16966526673318894,0.33333333333333326,0.0,Baixo,0.2857142857142857,0.007044967780753052,0,3,1,0.3328063803068665,0.005023403500160022,0.13136923448442403
535,0.19512195121951215,2024-07-05,10:46:40,Manhã,0.034779047538659444,0.0007127855222922312,North America,0.8073836631335105,0.18509418281778534,0.33333333333333326,0.4444444444444444,Baixo,0.2857142857142857,0.007044967780753052,0,3,1,0.3204704402991806,0.01857916106596171,0.13136923448442403
536,0.6585365853658537,2024-07-04,16:15:08,Tarde,0.016021808416685813,5.985221942911865e-05,North America,0.8203282201856521,0.1412089088023481,0.0,0.3333333333333333,Médio,0.5714285714285714,0.0741466410009054,2,3,2,0.3306285634252203,0.012721734957281967,0.5672542864042502
537,0.12195121951219512,2024-07-03,00:04:35,Noite,0.00884356931503252,0.0,North America,0.6633133344522378,0.21017068811687173,0.33333333333333326,0.0,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.33260317224215435,0.004337897472053802,0.07848345810190774
538,0.12195121951219512,2024-07-03,00:04:35,Noite,0.016103089786214365,0.0,North America,0.6633290114109816,0.2101623496646552,0.33333333333333326,0.0,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.3249569439204377,0.007917324324230292,0.07848345810190774
539,0.1707317073170732,2024-07-02,23:39:59,Noite,0.009684987799979053,0.0,North America,0.6633409996735504,0.2101623496646552,0.33333333333333326,0.0,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.33196500339526824,0.0050146393813959075,0.11325766723013767
540,0.19512195121951215,2024-07-02,23:39:59,Noite,0.014189851395773053,0.0,North America,0.6634027853344817,0.21014289327615004,0.33333333333333326,0.0,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.32706028047988434,0.007557158679743201,0.13136923448442403
541,0.0024390243902437936,2024-07-02,08:31:57,Manhã,0.02660401748799927,0.0006257277485771496,North America,0.6855238962959957,0.1689870726195803,0.0,0.4444444444444444,Baixo,0.2857142857142857,0.007044967780753052,0,3,1,0.3206432882088256,0.011285498479513476,0.0014513402559767907
542,0.12195121951219512,2024-06-30,05:17:44,Manhã,0.012114050266274639,0.0,North America,0.734528224980957,0.17558278832283147,0.0,0.0,Baixo,0.2857142857142857,0.007044967780753052,0,3,1,0.3279863620354721,0.005950462294052568,0.07848345810190774
543,0.2682926829268292,2024-06-29,23:35:33,Noite,0.012270360592291085,5.4411108571926045e-05,North America,0.7357408838484905,0.17586907518226463,0.0,0.3333333333333333,Baixo,0.4285714285714285,0.014972186327290811,1,3,1,0.32984801178610107,0.00703166388027879,0.18860178700796906
544,0.20975609756097557,2024-06-29,07:46:07,Manhã,0.003985913313419397,5.985221942911865e-05,North America,0.6944071988594551,0.17461830734978967,0.33333333333333326,0.3333333333333333,Baixo,0.2857142857142857,0.007044967780753052,0,3,1,0.35896626493950723,0.002125078596308791,0.14246800289785075
545,0.05853658536585371,2024-06-25,21:20:11,Noite,0.009613085050011488,3.808777600034823e-05,North America,0.7039646106488969,0.164442616161588,0.33333333333333326,0.3333333333333333,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.33009549142302524,0.004379527036183347,0.03616517749335915
546,0.10731707317073169,2024-06-25,01:04:55,Noite,0.02146140776205817,9.793999542946688e-05,North America,0.6950702419969126,0.16875081647344614,0.33333333333333326,0.5555555555555556,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.3225790564431861,0.01038123079848741,0.06842791596232792
547,0.2658536585365854,2024-06-24,22:30:59,Noite,0.019257432165226265,0.005120085316618241,North America,0.6950914519999188,0.16870912421236367,0.33333333333333326,0.7777777777777777,Baixo,0.4285714285714285,0.014972186327290811,1,3,1,0.3247183102992737,0.011040763766085405,0.18662400386380099
548,0.14390243902439015,2024-06-23,19:17:01,Noite,0.016881515209776272,0.0001142633280010447,North America,0.6779712908776698,0.17711428404659524,0.0,0.3333333333333333,Baixo,0.2857142857142857,0.007044967780753052,1,3,1,0.3247548148233958,0.008510223564742328,0.09389277952185462
549,0.5853658536585368,2024-09-09,21:01:31,Noite,0.11319212258481007,1.0882221714385209e-05,Asia,0.41144639310066267,0.8520425038704316,0.33333333333333326,0.6666666666666666,Médio,0.5714285714285714,0.0741466410009054,1,1,2,0.3179672024113427,0.08598162027768694,0.48683892779521865
550,0.6097560975609756,2024-08-26,12:57:41,Tarde,0.0741286090100398,0.00010882221714385209,Asia,0.29090349079762523,0.806017027119426,0.33333333333333326,0.6666666666666666,Médio,0.5714285714285714,0.0741466410009054,2,1,2,0.31903502066014383,0.057303573967995285,0.5131610722047815
551,0.6585365853658537,2024-08-19,03:39:00,Noite,0.06445143672636157,5.4411108571926045e-05,Asia,0.4888214062416428,0.846558581796047,0.6666666666666665,0.6666666666666666,Médio,0.5714285714285714,0.0741466410009054,1,1,2,0.31961014414455835,0.05161044205554434,0.5672542864042502
552,0.4878048780487806,2024-08-12,11:36:14,Manhã,0.10248799145920376,5.4411108571926045e-06,Asia,0.3927345595788984,0.8515755505463076,0.0,0.0,Baixo,0.4285714285714285,0.014972186327290811,0,1,1,0.3180112137171159,0.07208542734481685,0.38638010142477663
553,0.8048780487804877,2024-08-03,04:20:26,Noite,0.02383732471750816,0.00010882221714385209,Asia,0.44664300982853095,0.8521092114881635,1.0,0.6666666666666666,Alto,0.7142857142857142,0.19023889057464505,1,1,0,0.3267931191484744,0.020979384546586113,0.7411253320453997
